0.994778,-0.16403
0.993685,-0.163928
0.992593,-0.163825
0.991501,-0.163722
0.99041,-0.163619
0.989319,-0.163516
0.98823,-0.163412
0.98714,-0.163308
0.986052,-0.163204
0.984964,-0.163099
0.983877,-0.162995
0.982791,-0.16289
0.981706,-0.162785
0.980621,-0.16268
0.979537,-0.162574
0.978453,-0.162468
0.97737,-0.162362
0.976288,-0.162256
0.975207,-0.16215
0.974126,-0.162043
0.973046,-0.161936
0.971967,-0.161829
0.970889,-0.161722
0.969811,-0.161614
0.968734,-0.161506
0.967657,-0.161398
0.966582,-0.16129
0.965507,-0.161182
0.964433,-0.161073
0.963359,-0.160964
0.962286,-0.160855
0.961214,-0.160746
0.960143,-0.160637
0.959073,-0.160527
0.958003,-0.160417
0.956934,-0.160307
0.955865,-0.160197
0.954798,-0.160086
0.953731,-0.159976
0.952665,-0.159865
0.951599,-0.159754
0.950535,-0.159643
0.949471,-0.159531
0.948408,-0.15942
0.947345,-0.159308
0.946284,-0.159196
0.945223,-0.159084
0.944162,-0.158971
0.943103,-0.158859
0.942044,-0.158746
0.940986,-0.158633
0.939929,-0.15852
0.938873,-0.158407
0.937817,-0.158294
0.936762,-0.15818
0.935708,-0.158066
0.934655,-0.157952
0.933602,-0.157838
0.93255,-0.157724
0.931499,-0.15761
0.930449,-0.157495
0.929399,-0.15738
0.92835,-0.157265
0.927302,-0.15715
0.926255,-0.157035
0.925208,-0.15692
0.924163,-0.156804
0.923118,-0.156688
0.922073,-0.156572
0.92103,-0.156456
0.919987,-0.15634
0.918946,-0.156224
0.917904,-0.156107
